actor,avg_movie_rating,avg_votes_per_movie,total_movies,rating_std_dev,high_rated_movie_count,career_span,recent_avg_rating,is_rating_std_dev_missing,is_recent_avg_rating_missing
nm0008706,5.849999904632568,310.0,5,1.909188174333763,0,32,5.849999904632568,0,1
nm10880916,3.400000095367432,9.0,3,0.0,0,0,3.400000095367432,0,1
nm1885416,3.9666666984558105,154.66666666666666,3,1.674315835710327,0,3,3.9666666984558105,0,1
nm0044808,5.6333333651224775,277.3333333333333,3,0.1527526376250596,0,3,5.6333333651224775,0,1
nm0734849,6.3666666348775225,468.6666666666667,3,0.7094599399884162,0,1,6.3666666348775225,0,1
nm0076068,5.449999968210856,39.0,7,0.8215839755508018,0,6,5.449999968210856,0,1
nm0278740,6.283333381017049,983.5,7,0.6337717404420652,0,9,6.283333381017049,0,1
nm0893737,6.199999968210856,78.0,3,0.6082762216732053,0,11,6.199999968210856,0,1
nm0663570,5.4666666984558105,62.333333333333336,3,0.3055052232228803,0,1,5.4666666984558105,0,1
nm0672236,6.349999904632568,46.0,4,0.1732051908777122,0,4,6.349999904632568,0,1
nm0064607,6.833333492279053,107070.0,3,0.8082904319258885,0,5,6.833333492279053,0,1
nm0633205,4.549999912579854,725.1666666666666,6,1.575753684684594,0,7,4.549999912579854,0,1
nm0578677,6.00000015894572,1102.0,3,0.2645751491292146,0,1,6.00000015894572,0,1
nm0866357,6.766666730244954,303.3333333333333,3,0.8082903336037243,0,6,6.766666730244954,0,1
nm0200017,6.474999904632568,1413.25,4,0.2217355639243648,0,1,6.474999904632568,0,1
nm0540922,6.1333333651224775,22.33333333333333,3,0.3214549907544377,0,18,6.1333333651224775,0,1
nm0069485,5.6333333651224775,290.6666666666667,3,0.4163330700896403,0,23,5.6333333651224775,0,1
nm3242945,7.049999952316284,20.5,3,1.6263453944241864,1,12,7.049999952316284,0,1
nm0731687,6.049999952316284,56.0,4,0.6363961705028504,0,9,6.049999952316284,0,1
nm0252415,6.3999998569488525,203.0,3,0.2828427799095766,0,7,6.3999998569488525,0,1
nm0524792,5.300000190734863,10.0,4,0.9384930852792726,0,7,5.300000190734863,1,1
nm0356802,5.5,1446.5,4,1.2727923410057007,0,23,5.5,0,1
nm0148114,6.366666793823242,447.0,4,1.3796134182894717,0,4,6.366666793823242,0,1
nm5088141,5.800000190734863,207.0,3,0.0,0,0,5.800000190734863,0,1
nm1754210,6.5,868.0,4,1.3856404258134525,0,10,7.699999809265137,0,0
nm10803719,6.25,388.0,3,0.0707109478584852,0,3,6.25,0,0
nm4120348,8.399999618530273,69.0,3,0.0,3,0,8.399999618530273,0,0
nm0405281,5.255555576748318,1187.5555555555557,9,1.25907815822025,0,26,5.699999968210856,0,0
nm0000286,4.958730169704983,21426.61904761905,63,1.4247393628023646,3,36,4.333333392937978,0,0
nm1057932,4.932352942578933,15267.823529411764,34,1.3270428540327437,0,21,4.836363662372936,0,0
nm5358773,7.0,278.0,3,0.5291502081446896,0,11,6.700000047683716,0,0
nm2754475,6.248611105812921,738.8611111111111,80,1.2456112231196073,4,22,6.788888931274414,0,0
nm0846484,5.759090867909518,743.7727272727273,24,0.7675930635054632,0,24,5.374999970197678,0,0
nm0398745,5.658064542278167,240.4516129032258,40,0.9711759669928796,0,50,6.400000095367432,0,0
nm2414404,5.907692276514494,984.6153846153846,27,0.7667714098078066,0,15,5.95,0,0
nm1022752,5.700000047683716,165.33333333333334,8,0.6542171068446655,0,25,5.4666666984558105,0,0
nm0699620,5.275000035762787,392.5,5,1.6459547534852244,0,27,7.300000190734863,0,0
nm0000448,4.953731319797573,24975.044776119405,134,1.2640581858783613,2,52,5.438461505449736,0,0
nm3275674,7.185714244842529,37.57142857142857,9,1.1725023660937233,3,12,6.900000015894572,0,0
nm2675654,5.764285717691694,892.1428571428571,15,0.9161854006081532,0,18,5.350000143051148,0,0
nm0362142,6.530769238105187,277.3076923076923,15,0.7846280546206003,0,35,4.599999904632568,0,0
nm3025651,6.699999988079071,1199.75,4,2.4671170972555934,2,14,4.649999976158142,0,0
nm3894793,5.228571431977408,723.0,8,2.127372610964662,0,11,4.574999958276749,0,0
nm13921521,5.700000107288361,52.75,4,2.1954498892405145,1,2,5.700000107288361,0,0
nm4490214,5.699999888737996,26.0,3,3.3778690950507024,0,0,5.699999888737996,0,0
nm4068733,4.719047625859578,123.26190476190476,53,1.6647328999078088,0,15,4.612500011920929,0,0
nm8094875,7.699999809265137,10.0,3,0.0,0,0,7.699999809265137,0,0
nm0903964,6.290000057220459,256.95,23,0.7785952166938628,0,41,6.900000095367432,0,0
nm7839517,3.6666666666666665,126.66666666666669,3,0.305505015114083,0,4,3.6666666666666665,0,0
nm0827565,5.18064514283211,37545.22580645161,31,1.1951064818804822,0,25,4.725000023841858,0,0
nm14278380,9.050000190734863,24.0,3,0.3535533905932738,2,1,9.050000190734863,0,0
nm3899574,5.875,939.75,5,0.4991660602207625,0,17,5.733333269755046,0,0
nm0103208,4.590625017881393,6701.90625,33,0.9766167533324692,0,36,4.500000034059797,0,0
nm5225648,6.7833333015441895,1911.5,6,0.8658328831083827,1,12,6.733333269755046,0,0
nm10708780,6.066666920979817,89.0,3,1.778576318621414,1,3,6.066666920979817,0,0
nm14529920,6.349999904632568,15.5,3,1.6263457315989744,0,1,6.349999904632568,0,0
nm0156533,5.688888880941603,1207.1944444444443,72,0.7960387051077447,0,35,5.349999904632568,0,0
nm3018692,4.400000095367432,32.5,3,2.1213203435596424,0,9,4.400000095367432,0,1
nm15234675,7.200000166893005,8.25,4,0.2708012566766964,0,1,7.200000166893005,0,0
nm0424762,5.830769245441143,86.61538461538461,14,1.796470944006469,1,15,5.0,0,0
nm0866209,6.242857251848493,810.1428571428571,8,1.1088390420384306,0,24,6.800000190734863,0,0
nm8766132,8.550000190734863,19.5,27,1.0606601717798212,1,15,7.800000190734863,0,0
nm13622491,5.183333343929714,229.77777777777777,19,0.863133860395,0,3,5.183333343929714,0,0
nm0394724,6.006666668256124,518.9333333333333,42,1.0859394062757108,1,50,6.666666666666667,0,0
nm11648908,7.1333333651224775,180.66666666666663,3,2.000833392553049,1,6,7.100000143051148,0,0
nm2677711,6.3666666348775225,114.55555555555556,9,0.8817594732884947,0,18,6.216666618982951,0,0
nm4189288,4.92000002861023,159.0,11,2.0142823314692064,1,9,3.299999952316284,0,0
nm3548963,5.566666762034099,358.6666666666667,4,1.357694028800774,0,17,5.400000095367432,0,0
nm3979341,5.55652171632518,181.4782608695652,23,1.218354355076294,1,14,5.254545428536155,0,0
nm6853319,5.549999952316284,80.0,3,2.757716514062493,0,46,3.5999999046325684,0,0
nm1946577,4.671999969482422,444.8,31,1.0494125527241494,0,23,5.300000011920929,0,0
nm0601609,5.324999928474426,2038.0,4,0.8460694473641607,0,25,4.699999809265137,0,0
nm6719758,5.82222228580051,66.55555555555556,16,2.002359794750539,2,10,5.814285789217268,0,0
nm4544836,4.6166666348775225,948.6666666666666,6,1.2983322361626046,0,9,5.25,0,0
nm4699858,6.3285713876996725,113.42857142857144,10,2.5044721115918778,2,14,6.25,0,0
nm9956891,6.513333320617676,424.6666666666667,17,0.7586328548940863,1,7,6.691666642824809,0,0
nm0305813,6.325000047683716,31.75,11,1.3729530495592197,1,47,6.8750001192092896,0,0
nm1679456,6.37500003973643,1969.0833333333333,12,0.5879471178715486,0,12,6.233333428700765,0,0
nm10066094,7.800000190734863,488.0,3,0.424264338451759,1,7,8.100000381469727,0,0
nm11484807,5.599999972752163,224.3571428571429,14,0.938083223128106,0,2,5.599999972752163,0,0
nm0992126,6.699999928474426,1272.5,4,1.4306176400318231,1,23,6.849999904632568,0,0
nm0461785,4.720000076293945,106.8,5,0.9959920042245592,0,17,4.233333428700765,0,0
nm0134686,5.140000025431315,340.1333333333333,16,1.3542525927659437,1,28,5.200000095367432,0,0
nm3561327,5.1,1157.2,6,0.9192388466663478,0,15,4.6499998569488525,0,0
nm0668640,5.5120689498967135,2568.362068965517,59,1.380830861787564,1,37,4.979999971389771,0,0
nm0121972,5.768965532039774,58586.27586206896,30,1.0392659822598946,1,33,5.566666762034099,0,0
nm3512045,6.5,184.0,4,0.2828424427347885,0,17,6.699999809265137,0,0
nm8181572,8.699999809265137,6.0,4,0.9384930852792726,1,9,8.699999809265137,1,0
nm5263646,6.258823549046236,2600.3529411764707,19,1.5516357640383356,2,44,6.2500001192092896,0,0
nm5543898,6.077777703603108,2741.333333333333,9,1.2607317131954223,1,10,6.619999885559082,0,0
nm0000136,6.669841259244889,208220.47619047615,63,0.7916163376138127,1,40,6.233333269755046,0,0
nm2307223,5.133333325386047,3912.0,7,1.8672618575566449,0,13,7.900000095367432,0,0
nm16456551,8.199999809265137,13.0,3,0.9384930852792726,1,1,8.199999809265137,1,0
nm10319268,7.299999872843425,107.66666666666669,22,1.0816653429639476,1,8,7.299999872843425,0,0
nm8039898,3.933333317438761,125.33333333333331,5,1.3650396930247195,0,8,5.5,0,0
nm2294311,5.82222224606408,173.11111111111111,27,1.6329531655365783,2,15,5.754545493559404,0,0
nm9875427,5.028571401323591,300.7142857142857,9,0.6129552522825543,0,5,5.028571401323591,0,0
nm8930192,5.166666686534882,202.16666666666663,13,1.0990354065587724,0,6,5.033333420753479,0,0
nm3124435,5.450000032782555,1388.75,17,1.0838204468824328,1,7,5.3500000437100725,0,0
nm0284785,6.625,300.5,5,0.3774918143961913,0,30,6.800000031789144,0,0
nm12247985,5.150000095367432,152.5,3,1.2020813931472156,0,5,5.150000095367432,0,0
nm0004471,6.563492044569954,1161.2063492063492,73,1.3371010678638902,9,43,5.952173854993737,0,0
nm0952084,6.4888889524671765,50.333333333333336,10,1.0240172390246367,1,30,5.099999904632568,0,0
nm5034016,6.373684180410285,1369.0,21,0.6894781301636296,1,5,6.373684180410285,0,0
nm12171930,6.25,46.0,5,1.0606601717798212,0,1,6.25,0,0
nm0381173,6.050000071525574,960.25,4,0.1732051449940476,0,23,5.950000047683716,0,0
nm5920962,5.930000066757202,23172.3,10,1.0924488349337869,1,9,6.2500001192092896,0,0
nm0796676,5.695000016689301,7167.7,20,1.4503992667346284,2,20,6.0,0,0
nm2205904,6.156000061035156,758.28,26,0.955283513102017,1,18,6.600000063578288,0,0
nm5238887,5.849999904632568,51.0,4,0.494974611960668,0,6,5.849999904632568,0,0
nm0259472,5.591304346271183,4032.847826086957,49,1.6381325558667743,1,43,5.306666644414266,0,0
nm11961509,6.333333492279053,1221.6666666666667,3,1.0016652769141534,0,2,6.333333492279053,0,0
nm1921636,6.199999945504325,393.2857142857143,9,1.1832160439368031,1,11,5.879999923706055,0,0
nm15206432,7.571428571428571,384.0,7,1.3634689255588357,3,11,8.5,0,0
nm3217308,5.190909168936989,515.1818181818181,11,0.995444217294194,0,12,5.800000190734863,0,0
nm0614854,4.535294055938721,2622.6470588235293,17,1.1640130599313756,0,54,3.4666666189829507,0,0
nm1538053,5.315789473684211,839.7894736842105,21,0.9581597903876592,0,21,3.25,0,0
nm3613938,5.399999976158142,385.3333333333333,6,1.3296615981774218,0,2,5.399999976158142,0,0
nm11239493,6.075000047683716,359.0,4,0.5737305241578119,0,4,6.300000031789144,0,0
nm0163223,5.74210524559021,612.0,20,1.2024584608496456,1,34,5.45,0,0
nm2790534,4.539583330353101,1074.4791666666667,48,1.2938051512034496,0,29,4.483333349227905,0,0
nm1349024,5.681818290190264,1143.6363636363635,13,1.2998601882952885,1,28,5.7166668176651,0,0
nm4198427,5.700000047683716,886.0,4,0.94162970501315,0,13,6.199999809265137,0,0
nm1269733,5.8055555952919855,20830.055555555555,18,1.617722548789396,3,20,5.471428632736206,0,0
nm1126340,6.560416638851166,46286.41666666666,51,0.9946109102395456,3,23,6.174999952316284,0,0
nm3035081,6.658823525204378,2258.0882352941176,40,1.4470697223143307,7,19,6.866666740841335,0,0
nm6826047,6.662499964237213,73.875,8,1.195153846932829,1,5,6.72857141494751,0,0
nm0933940,6.238095260801769,135232.83333333334,44,0.7889332867938753,0,21,5.580000019073486,0,0
nm9188387,6.433333237965901,50.66666666666666,6,0.6658329049476329,0,11,6.433333237965901,0,0
nm1975511,5.63999993801117,204.8,19,1.5972297228403456,0,17,6.099999904632568,0,0
nm0884439,6.179999939600626,788.4,35,0.8607935481288068,0,27,6.099999904632568,0,0
nm3126686,6.849999904632568,5134.0,5,1.0630144795974483,0,5,6.0,0,0
nm0001953,6.238983016903117,10349.593220338984,61,0.8535962470609242,0,32,5.339999961853027,0,0
nm0526019,6.302631516205637,68364.55263157895,38,0.9547850766414554,1,30,6.719999885559082,0,0
nm3500582,6.092857122421265,28279.0,14,0.6810221608248709,0,10,6.049999952316284,0,0
nm0595934,7.401709438389183,880.0854700854701,245,1.3971757708498238,114,51,5.400000015894572,0,0
nm14596902,9.06666660308838,13.666666666666666,3,0.1527526896526577,3,2,9.06666660308838,0,0
nm0438092,5.572340404733699,7212.68085106383,97,1.290944845849879,2,51,6.314285687037876,0,0
nm1728830,6.576470627504237,2849.058823529412,17,0.7412231228135935,0,13,6.833333373069763,0,0
nm4609648,5.800000031789144,402.3333333333333,4,0.2000000476837631,0,3,5.800000031789144,0,0
nm0160103,6.700000127156575,30.666666666666668,3,0.3605550481959074,0,22,6.900000095367432,0,0
nm0135404,5.789285693849836,1033.642857142857,30,0.9742382454567364,1,29,4.099999904632568,0,0
nm1875916,6.550000041723251,692.125,17,0.6947421387306381,0,17,6.100000023841858,0,0
nm0541509,5.291666726271312,637.0,12,0.9500797055390234,0,37,3.900000095367432,0,0
nm6397649,4.5,59.5,3,1.2727923410057007,0,13,5.400000095367432,0,0
nm3210743,5.941666682561238,5179.083333333333,13,1.0378809013463404,0,18,6.900000095367432,0,0
nm5392151,6.277777777777778,459.55555555555554,9,0.6610177356384884,0,10,6.166666666666667,0,0
nm1391094,5.7,1095.9,11,0.5715475065344725,0,19,5.25,0,0
nm0143124,6.476923135610727,595.2307692307693,13,1.2403990226527728,0,26,6.400000095367432,0,0
nm0075775,4.99999984105428,634.3333333333334,3,0.2645751491292147,0,27,5.099999904632568,0,0
nm1553132,6.875,11.75,6,1.0904893384503065,1,11,6.399999936421712,0,0
nm6150803,6.199999809265137,45.0,5,0.9384930852792726,0,7,6.199999809265137,1,1
nm1767095,4.989473669152511,57.42105263157895,26,1.6082754056388362,0,15,4.300000190734863,0,0
nm3192881,6.6105263233184814,1606.7894736842106,19,1.0733617529359956,1,19,6.799999952316284,0,0
nm2599759,5.133333285649617,256.6666666666667,6,0.6976149435370642,0,11,4.0,0,0
nm2359097,5.403571418353489,1388.178571428571,29,1.346458208773984,0,18,4.259999990463257,0,0
nm5193529,8.61999994913737,11.133333333333333,19,0.5073742431919224,14,11,8.479999923706055,0,0
nm3229078,6.150000095367432,97.5,4,0.2121321692258795,0,11,6.150000095367432,0,0
nm0514704,5.055555502573649,471.3333333333333,9,1.5492829958047782,0,24,4.699999928474426,0,0
nm0745860,5.700000127156575,180962.0,3,1.2165524433464106,0,5,5.300000190734863,0,0
nm0424453,5.311111125681135,3629.3611111111113,36,1.183403736593997,0,22,5.950000047683716,0,0
nm5509095,5.766666730244954,2622.6666666666665,3,0.4509247919884575,0,4,5.300000190734863,0,0
nm6446946,6.123529448228724,1817.4117647058824,19,1.0686027084831795,0,13,5.974999994039536,0,0
nm4720882,4.40434778254965,478.0434782608696,23,1.202073259029841,0,19,3.949999988079071,0,0
nm0707429,5.742857149669102,574.2857142857143,7,1.5382426354685343,0,23,6.099999904632568,0,0
nm15156423,6.900000095367432,11.0,10,0.9384930852792726,0,2,6.900000095367432,1,0
nm1663926,6.000000079472859,563.0,9,0.4381780851803155,0,21,5.450000047683716,0,0
nm1102659,6.159090909090909,1121.590909090909,25,0.5551997556620599,0,24,6.325000047683716,0,0
nm6021911,4.5,49.0,4,1.4142135623730951,0,8,4.5,0,1
nm0865084,5.783333381017049,11280.666666666666,6,1.6892799271845738,0,31,5.0,0,0
nm4928007,5.836111115084754,737.7777777777778,42,1.6920237968665013,3,23,6.513333336512248,0,0
nm2423567,5.9199999332427975,2658.1,11,1.2479315255988923,1,13,5.974999904632568,0,0
nm7406716,8.060000133514404,53.8,5,1.1414903120748492,2,9,8.633333524068197,0,0
nm1728153,5.799999952316284,101.0,17,1.2727920038309126,0,22,5.799999952316284,0,1
nm1798276,5.2,4137.2,5,1.4142135792318424,0,14,4.199999809265137,0,0
nm2916138,4.533333381017049,85.0,3,1.4640126624593408,0,8,3.200000047683716,0,0
nm3525785,6.050000031789144,290.0,8,1.7997223735331236,1,11,7.900000095367432,0,0
nm1936294,7.457142761775425,27.857142857142858,8,1.0517558666703373,2,16,7.457142761775425,0,1
nm11344364,6.1499998569488525,492.5,6,0.6363961705028504,0,14,5.699999809265137,0,0
nm0508668,6.416666587193807,106.5,9,0.8727352096366606,0,36,6.599999904632568,0,0
nm8146660,5.719999980926514,379.6,5,0.9148770231977046,0,9,5.475000023841858,0,0
nm3158269,4.166666587193807,52.333333333333336,5,0.9609022726409476,0,12,4.166666587193807,0,1
nm1796676,6.037499964237213,224.5,10,1.5174578257630416,0,26,6.599999904632568,0,0
nm4332399,5.600000143051148,144.75,6,2.0049938194832877,0,7,5.850000143051148,0,0
nm12488471,3.400000015894572,27.83333333333333,9,0.7375636289917862,0,3,3.400000015894572,0,0
nm9971097,8.549999713897705,191.5,3,1.2020813931472156,1,2,8.549999713897705,0,0
nm3657043,5.564999997615814,14014.8,20,1.1735125210222677,0,11,5.8375000059604645,0,0
nm4110994,7.269230732550988,293.6923076923077,18,1.401418668140975,5,14,7.799999952316284,0,0
nm3522635,6.2428571837289,2065.428571428572,7,1.2177263706933077,1,11,7.166666825612386,0,0
nm10336844,6.324999988079071,81.125,9,1.839060375547158,3,7,6.559999942779541,0,0
nm4472524,7.580000019073486,48.2,7,1.8253766319216933,4,10,6.700000047683716,0,0
nm5171445,6.2600000381469725,225.6,5,0.5504543569146733,0,11,6.75,0,0
nm0413021,6.6882352548487045,451.11764705882354,19,1.001799852151637,2,25,7.199999809265137,0,0
nm1854939,5.907692359044002,343.2307692307692,17,0.8597107522602191,0,35,6.280000114440918,0,0
nm1191646,5.482142891202654,615.2142857142857,36,1.6711171286274005,2,23,6.871428694043841,0,0
nm1799971,5.069999933242798,5187.7,11,1.4220876895254082,0,25,5.716666618982951,0,0
nm0925232,5.629999995231628,12856.9,10,1.1981931031970716,0,26,5.433333396911621,0,0
nm0319320,5.27142858505249,475.0,8,1.0258560872226374,0,19,5.849999904632568,0,0
nm1161078,5.510344850605931,638.3103448275862,30,0.7650139162020072,0,22,5.320000076293946,0,0
nm7916844,6.733333349227905,481.3333333333333,6,1.5108497057092731,0,11,7.633333365122477,0,0
nm9803346,6.559090917760676,80.95454545454545,34,1.2461976910151038,3,9,6.930769223433274,0,0
nm16516623,7.733333269755046,5.0,3,1.5143755420868326,2,1,7.733333269755046,0,0
nm3079991,5.830769227101253,3464.3076923076924,26,1.128457084063104,0,15,5.1777777671813965,0,0
nm1222461,6.28333334128062,5553.0,13,0.7493431098753451,0,15,6.6333333651224775,0,0
nm4110963,6.600000074931553,77389.57142857143,15,0.9734949522895614,1,12,5.974999904632568,0,0
nm0467559,4.790000021457672,5246.9,22,0.9019860767045034,0,42,4.549999952316284,0,0
nm1511849,7.066666603088379,492.0,3,0.6110099782009468,0,5,7.199999809265137,0,0
nm3269138,6.357142857142857,184886.0,7,1.0906530038593325,0,14,6.3666666348775225,0,0
nm0166794,5.972727298736572,43.72727272727273,13,1.3835395843977234,0,48,7.199999809265137,0,0
nm12721531,8.133333206176758,178.0,3,0.4041452749562488,2,3,8.133333206176758,0,0
nm0130948,5.674999952316284,1387.5,8,0.4803274140399325,0,27,5.950000047683716,0,0
nm9195417,6.577777809566921,3776.444444444444,10,1.2194033077536042,2,8,6.362500011920929,0,0
nm1336722,5.7217391366543975,7337.04347826087,24,1.3283470759356817,0,22,5.599999904632568,0,0
nm3707883,5.892307684971736,1286.6923076923076,27,0.8680658849128446,0,19,5.790909116918391,0,0
nm16989948,7.800000190734863,350.0,3,0.0,0,0,7.800000190734863,0,0
nm0270451,5.182142862251827,2747.178571428572,28,1.0306609003591145,0,25,4.549999992052714,0,0
nm10641834,4.566666682561238,1638.0,3,2.064784061465477,0,3,4.566666682561238,0,0
nm7479044,5.975000063578288,3437.0,12,1.439775915170409,1,10,5.950000047683716,0,0
nm0826611,5.705882345928865,1865.1176470588236,39,0.9945125928197144,1,29,5.339999961853027,0,0
nm0900760,6.6777777671813965,1289.7777777777778,9,0.6016181858375412,0,28,6.099999904632568,0,0
nm5264241,6.900000095367432,1442.5,5,0.4546060076174437,0,6,7.066666762034099,0,0
nm3440812,7.2250001430511475,8.25,5,0.1500000953674316,0,10,7.300000190734863,0,0
nm1869756,6.372727264057506,15357.136363636364,22,0.7691565269146983,1,19,6.399999936421712,0,0
nm3234221,7.114285741533552,171.35714285714286,14,0.9590517496756912,1,19,8.599999904632568,0,0
nm4921550,3.9666665395100913,10342.333333333334,3,1.096965457848835,0,6,3.3499999046325684,0,0
nm0352780,6.550000031789144,1252.875,24,0.7994563396015067,0,32,6.5,0,0
nm3318751,3.7666667302449546,1300.6666666666667,6,0.6806860032780209,0,15,3.5,0,0
nm0080149,6.392857147114618,5705.178571428572,57,1.466208111667295,5,61,6.849999904632568,0,0
nm0848801,7.220000076293945,787.1333333333333,16,0.6108542235946036,1,32,7.550000190734863,0,0
nm3396723,6.000000068119594,849.1428571428571,7,0.7257179673401694,0,14,6.300000190734863,0,0
nm0850850,3.8975000023841857,193.1,53,1.3224855277025094,0,37,3.683333330684238,0,0
nm0796316,6.118518546775535,9629.518518518518,27,0.8147850569348793,0,30,4.900000095367432,0,0
nm1572247,6.285000014305115,1568.15,21,0.4693500389666012,0,20,6.0333333015441895,0,0
nm5682074,8.299999872843424,191.0,5,0.9643648733718932,1,31,9.399999618530272,0,0
nm6836531,6.1285713740757535,339.0,7,1.070380382009486,0,9,5.049999952316284,0,0
nm3511314,6.9666666984558105,875.0,5,2.274496292412011,1,6,7.900000095367432,0,0
nm8801437,5.719999980926514,157.2,11,1.2612162848004234,0,7,5.183333396911621,0,0
nm3201121,5.833333412806193,61.333333333333336,5,2.2143472600109733,0,13,7.100000143051148,0,0
nm0007106,5.220328541506976,814.694045174538,600,1.2021831659872089,5,50,5.800000003405979,0,0
nm6024244,4.827777783075969,1160.3333333333333,18,1.2869506110156286,0,11,3.816666682561239,0,0
nm0231319,5.508571439129966,1579.8285714285714,72,1.111826131307197,0,42,5.6999999523162845,0,0
nm9536362,8.199999968210856,47.66666666666666,5,0.7211102947680486,2,7,8.5,0,0
nm0833616,6.612500011920929,109.875,8,1.6685644242533764,1,12,6.300000031789144,0,0
nm1265573,5.254545406861738,1033.6363636363635,16,1.8645983642752444,0,13,4.7500001192092896,0,0
nm1693112,5.246428570577076,2566.8214285714284,28,0.9871327953881506,0,14,5.324999988079071,0,0
nm9615234,6.115789463645534,5097.052631578948,22,1.6610783314780968,1,8,6.299999982118607,0,0
nm4411342,6.5,132.75,5,0.5773501040083914,0,11,6.799999952316284,0,0
nm4486605,5.266666597790188,165.0,11,2.0754517076979675,1,8,4.600000023841858,0,0
nm0337705,5.714285782405308,23306.42857142857,7,1.419423047597278,0,42,5.233333428700765,0,0
nm0191747,7.0333333015441895,98.66666666666669,15,1.3610656432690935,4,23,5.850000143051148,0,0
nm1021721,4.911111063427395,2683.1111111111118,10,1.1900046945705491,0,14,2.799999952316284,0,0
nm1176926,5.2749998569488525,47.75,5,1.0874281775482415,0,30,5.599999904632568,0,0
nm7188722,6.333333333333333,1875.6666666666667,3,1.2701707573984136,0,4,6.333333333333333,0,0
nm7491908,7.4,230.6,11,0.8205689522451738,3,10,7.550000011920929,0,0
nm2155679,5.399999927071964,5295.35294117647,17,1.2252551255904178,0,15,4.849999904632568,0,0
nm0219835,5.572727203369141,1145.4545454545455,12,0.8684364169043332,0,27,4.5,0,0
nm8683370,5.012500002980232,51.1875,16,1.176364475690261,0,11,6.200000047683716,0,0
nm5683296,6.8599999904632565,263.9,10,0.7763161504341882,1,11,6.199999809265137,0,0
nm4477261,5.566666682561238,26431.166666666668,6,0.7659417692117736,0,11,5.450000047683716,0,0
nm7052088,6.471428530556815,7328.285714285715,7,0.9707631561936146,1,9,6.4,0,0
nm0598887,4.842857122421265,321.57142857142856,7,1.8893182914817264,0,23,5.7499998807907104,0,0
nm0866437,6.439999961853028,349.0,5,1.045466436846208,1,18,7.0,0,0
nm0537545,5.333333333333333,1440.1666666666667,6,1.525341466810871,0,6,5.049999952316284,0,0
nm2724999,5.85,203.3,14,1.670162991116098,0,11,6.3999998569488525,0,0
nm9823138,5.833333333333333,31.0,3,2.993882586596691,0,1,5.833333333333333,0,0
nm1241910,5.893333347638448,1037.7333333333331,33,1.7172418244195005,3,23,8.06666644414266,0,0
nm0515407,7.164285693849836,109.35714285714286,15,1.085999793495359,3,27,7.400000095367432,0,0
nm0586565,6.1111111199414285,2764.5925925925926,29,0.8386496986170525,0,27,6.0333333015441895,0,0
nm0318821,6.254545414086544,42480.27272727273,36,0.8124388252583565,0,30,6.359999942779541,0,0
nm1030267,6.135000014305115,2410.1,20,0.4869615671227484,0,24,6.433333396911621,0,0
nm1360270,5.722222275204128,15754.222222222224,9,0.9230083378428758,0,20,3.900000095367432,0,0
nm4160421,5.916666626930237,489.3333333333333,6,1.362962410646161,0,14,7.599999904632568,0,0
nm1655159,5.214285680225918,4372.428571428572,7,1.7667565367033602,0,16,7.5,0,0
nm2259328,6.549999952316284,174.5,3,2.0506097328759454,1,9,8.0,0,0
nm2397366,5.399999896685283,1221.6666666666667,7,2.324650405114009,1,15,5.399999896685283,0,1
nm15312782,3.1999999284744263,134.5,3,0.1414213899547883,0,9,3.1999999284744263,0,0
nm2768574,4.699999888737996,51.66666666666666,8,1.7058722053326618,0,18,3.299999952316284,0,0
nm0579102,5.487500071525574,674.875,8,1.7100021712130895,1,33,3.5,0,0
nm4592338,5.278571503502982,246.7142857142857,15,0.867515109411101,0,21,5.200000095367432,0,0
nm3266512,5.946666622161866,86.06666666666666,15,1.4292188376283952,0,13,5.475000023841858,0,0
nm3395420,3.800000011920929,870.25,4,0.9309492594204722,0,14,3.5,0,0
nm2735063,7.119999980926513,4800.0,5,0.3701351375203065,0,7,7.100000023841858,0,0
nm0893637,6.577777703603108,1268.888888888889,9,0.476386860372676,0,17,6.699999809265137,0,0
nm8526671,5.700000127156575,361.3333333333333,4,1.058300506403087,0,6,5.900000095367432,0,0
nm0848948,6.303333330154419,1206.6333333333334,33,0.6244905949157619,0,27,6.199999809265137,0,0
nm0305081,5.473333342870077,14235.266666666666,15,1.523373516761544,1,24,4.675000011920929,0,0
nm4391958,6.639999961853027,4163.9,10,0.651834965573062,0,17,7.049999952316284,0,0
nm1549131,4.0956521604372105,156.30434782608697,44,1.4558590657757018,0,25,2.550000011920929,0,0
nm13539676,5.600000063578288,717.3333333333334,3,1.2767145110711138,0,3,5.600000063578288,0,0
nm0275363,6.8285715239388605,71.14285714285714,18,0.7342485251787618,1,31,6.800000190734863,0,0
nm0703939,5.920000052452087,52658.8,12,1.449750955759879,1,18,5.266666650772095,0,0
nm4609822,5.8125001192092896,58975.25,8,0.8999007862900545,0,8,7.300000190734863,0,0
nm10797159,5.166666666666667,190.33333333333331,3,1.3576942044062923,0,10,5.900000095367432,0,0
nm4942550,5.559999942779541,2822.4,5,1.0899539739183253,0,11,5.699999809265137,0,0
nm0837519,6.3749998807907104,1240.0,9,0.4891684253358153,0,44,5.699999809265137,0,0
nm1815759,5.266666650772095,7748.333333333333,6,1.109354226074571,0,21,4.8666666348775225,0,0
nm2206361,6.471428666796003,43.0,10,2.0540321632520637,3,22,4.700000047683716,0,0
