tconst,cast_avg_movie_rating,cast_avg_votes_per_movie,cast_avg_total_movies,cast_avg_rating_std_dev,cast_avg_high_rated_movie_count,cast_avg_career_span,cast_avg_recent_avg_rating,movie_rating
tt22325454,5.826734697251092,15127.072959183672,11.857142857142858,0.7070190880646194,0.0,22.857142857142858,5.950000047683716,5.9
tt22330678,6.854444506433276,85.00833333333334,5.166666666666667,1.3928659596521176,1.0,8.166666666666666,6.997222291098701,8.3
tt22336852,9.049999952316284,409.3333333333333,3.0,0.8001438893985244,2.5,2.5,9.049999952316284,9.0
tt22375054,5.773039585250194,21026.67778414396,24.666666666666668,1.1899007113523514,0.6666666666666666,22.77777777777778,6.0015740752956015,7.1
tt23331612,5.505968755100054,206.97372358034121,10.0,0.7413428231488862,0.0,9.142857142857142,5.5501700686759685,5.0
tt23332144,5.575000099341075,5685.783333333334,5.333333333333333,1.9933344159236264,0.0,26.333333333333332,6.616666793823242,7.8
tt24577704,4.7510476012456975,1527.0990476190477,10.0,1.626464154619016,0.2,22.6,5.566666502422757,5.7
tt2463208,6.143031469906054,144969.10494990557,30.77777777777778,0.9036728659605604,1.5555555555555556,22.0,6.33814808262719,6.7
tt26343116,7.100000063578288,20.666666666666668,3.0,0.17320519087771238,0.0,3.0,7.100000063578288,7.0
tt26345280,5.895588191116557,334.9779411764706,11.5,1.0753278443397662,0.0,21.0,6.149999904632568,5.7
tt26345855,6.363018392507757,1766.9494373123682,71.16666666666667,0.6945903193503099,0.5,31.166666666666668,6.318080947755263,6.7
tt26387361,6.359999974568685,34542.63333333333,6.333333333333333,0.6938790067525927,0.0,27.333333333333332,6.516666571299235,6.7
tt26414209,6.485925883717008,2767.390079365079,8.166666666666666,0.8028753417708377,0.3333333333333333,14.833333333333334,6.851110961702136,7.2
tt27123244,6.077272714990558,275.8257575757576,9.0,1.1334684012436647,0.0,8.5,5.994444370269775,7.7
tt27127890,6.153608689337124,692.0060245310245,19.5,0.6423166186626057,0.0,23.0,6.272095916247127,6.2
tt27128150,4.91166667342186,241.61666666666667,4.5,1.4184286246368913,0.16666666666666666,11.5,4.794444464974933,5.0
tt27720945,7.450000047683716,11.5,3.0,0.49497494913545614,0.0,28.0,7.800000190734863,7.8
tt27744786,6.472835646981199,10161.6991712417,48.5,1.1726770382032408,4.166666666666667,19.5,6.85714498897854,6.5
tt27746058,6.570460256319197,860.9249206349207,8.4,1.6092206121084756,0.8,6.8,7.122666556040445,7.2
tt27750548,6.0332577784431605,72.30134930858615,45.27272727272727,0.9809622945537327,0.6363636363636364,26.90909090909091,5.950075695279873,6.6
tt28266339,6.3947564080768355,1882.0810228696741,37.5,1.3893649898872142,5.25,26.5,6.37767845974829,6.2
tt28272350,5.4479371384976565,1443.7332472144067,10.11111111111111,0.7649421918054927,0.0,16.555555555555557,5.446759223937988,5.2
tt28279003,6.191836731774466,372.94557823129253,6.0,1.1390848791205825,0.0,20.0,6.680952293532235,7.1
tt28282020,6.02762803261868,495.5396943573668,20.2,0.9909928642742226,0.2,23.0,6.279666724205017,6.9
tt28290233,5.1288141155788,4589.192782738095,17.625,1.1652562709388952,0.0,19.25,4.8389087466256955,3.7
tt28290687,4.449999809265137,249.5,3.0,0.3535533905932738,0.0,1.0,4.449999809265137,4.2
tt28296777,6.119642913341522,56.625,9.25,0.9491639041506399,0.5,11.0,5.9781250432133675,6.5
tt28300201,6.538999954859415,414.15,5.4,0.8876654625483182,0.0,12.8,7.259999847412109,7.2
tt28306215,4.603516317023591,311.8932980599647,24.333333333333332,1.5082746857889402,0.5,18.666666666666668,4.496773486820042,3.7
tt28306789,6.784861136901946,1559.2988095238095,25.0,1.268971010167997,2.3333333333333335,13.0,7.116666699212694,8.2
tt28718653,4.287500023841858,120.83333333333333,4.0,1.6686182470113298,0.0,3.6666666666666665,4.193055576748318,5.0
tt28741199,4.200000047683716,51.5,4.0,0.4242640012769709,0.0,15.0,4.5,4.5
tt28743501,5.714582179102851,2641.1013094185505,18.666666666666668,1.102944538994669,0.0,15.333333333333334,5.7712301555134005,7.0
tt28767410,5.90601489632218,655.8435786435787,29.6,0.9207588491158812,0.0,24.4,5.695666648546855,5.1
tt29572792,6.316863633759656,1896.8342664888717,64.44444444444444,1.0888276614332135,3.4444444444444446,21.333333333333332,6.395999783668099,6.5
tt29579687,6.202777763207753,787.7685185185184,7.333333333333333,1.071366119112738,0.0,7.166666666666667,6.4249999788072385,7.2
tt29609813,6.616666730244954,62.5,4.4,0.5673139282769625,0.0,3.0,6.616666730244954,6.9
tt29610038,4.188888880941604,162.69444444444446,3.3333333333333335,0.6533669423646556,0.0,9.666666666666666,4.111111111111112,3.6
tt29613587,6.08055592137115,4381.229243747167,48.0,1.2736035254538591,1.7777777777777777,24.666666666666668,6.800381219222568,7.1
tt29615088,5.175213681326972,101.62820512820512,6.666666666666667,0.5855756467752566,0.0,12.0,4.666666746139526,4.8
tt29615171,7.344000016621182,2427.750952380952,9.8,1.1007585936542992,3.0,9.0,7.683333334468659,7.5
tt30694240,7.299999713897705,27.0,8.0,1.5556347837404894,1.0,4.0,7.299999713897705,6.2
tt30710059,6.210686898953987,447.6110101010101,8.2,1.3683678117110138,0.4,10.8,5.805000073569161,5.4
tt30745222,8.128382055833397,252.45156926406926,8.666666666666666,1.011043499535661,4.166666666666667,10.666666666666666,8.209999999072815,8.3
tt31702438,5.859218271044087,2522.762711085211,59.9,1.3742837295831383,2.5,14.2,5.9783016969923235,5.5
tt31704720,4.7100000262260435,129.35,6.0,0.6375035661851244,0.0,10.0,4.900000015894571,5.0
tt31711525,6.257663380466629,1856.6250228214237,86.75,1.3646068860762206,5.125,16.375,6.432719434738019,7.8
tt31778094,5.770198436956556,11047.564285714287,5.166666666666667,0.569541672108102,0.16666666666666666,5.666666666666667,5.66388894451989,5.8
tt32465946,6.584722198380365,215.75555555555556,3.8333333333333335,2.271471577982053,1.0,8.833333333333334,7.36666660838657,9.2
tt32481179,5.8939054994341005,2601.3268914993055,14.571428571428571,1.8365752923021355,2.0,16.142857142857142,4.908991553402749,3.8
tt32499895,6.225436195846514,68754.49547492948,29.4,1.021053272274809,1.3,27.2,5.576047717162541,5.3
tt33096791,8.066666920979818,8.0,3.0,0.05773524716061215,3.0,1.0,8.066666920979818,8.0
tt33099369,6.458498660122485,2747.929805964721,51.0,1.4084274303305069,3.8,39.6,8.222863658016378,9.0
tt33112706,6.641111148065991,8185.061111111111,5.666666666666667,1.5995013812629508,1.1666666666666667,10.666666666666666,7.129206474622091,8.6
tt33143839,5.650000015894572,106.83333333333333,4.0,0.99747223045799,0.0,4.0,5.650000015894572,6.3
tt33202100,5.3192307653590145,1406.4900284900286,21.5,1.7712647435502946,1.5,18.0,5.780952300344195,9.2
