tconst,cast_avg_movie_rating,cast_avg_votes_per_movie,cast_avg_total_movies,cast_avg_rating_std_dev,cast_avg_high_rated_movie_count,cast_avg_career_span,cast_avg_recent_avg_rating,movie_rating
tt2118741,5.161165308402191,18976.08496499239,35.8,1.3290258350820643,1.0,30.0,4.496346191259531,3.9
tt6757136,4.8170833617448805,405.6583333333333,22.5,0.9855115897987481,0.0,18.0,4.511111127005683,4.0
tt7438706,5.758483510027886,1962.9232919401932,33.5,0.8958988250267811,0.16666666666666666,33.0,5.4148810621979955,4.8
tt26449528,5.520787829630303,205.68909090909088,11.6,1.1961575031633953,0.6,11.2,5.911666603883107,5.7
tt33613785,5.337329068511762,3893.490800908757,26.0,0.7362805858714659,0.2857142857142857,26.142857142857142,5.2085155860345935,4.6
tt11826520,4.810792673101612,3175.5183473389357,34.2,1.2766967834503042,0.8,26.2,4.769333301952907,4.6
tt28029985,5.3004545739718845,182.76277056277058,11.857142857142858,1.4123704749690955,0.14285714285714285,17.285714285714285,4.9056122643607,5.4
tt23541370,5.80000000465207,919.439024390244,42.0,0.9372833193556978,0.0,25.0,5.7352941036224365,7.4
tt31639439,5.881591121996053,1250.4130212399646,67.42857142857143,1.2001570903493695,2.857142857142857,21.857142857142858,6.476905574872325,6.7
tt13174204,5.811644874721092,7499.859061101918,92.83333333333333,1.5068772960527392,3.1666666666666665,24.666666666666668,5.930732248226801,5.2
tt10692976,5.831041894838257,1483.4587936402825,62.0,1.393137737075012,2.5,18.333333333333332,6.259771929450387,5.5
tt8356684,5.596955212240892,2995.452203416578,18.285714285714285,0.9709739256586621,0.2857142857142857,18.428571428571427,5.5583332663490665,5.1
tt35747850,6.860099626741014,447.28857581967213,25.166666666666668,1.055472421989977,2.5,16.0,7.284350664997514,7.5
tt10704730,5.827263452702697,1370.299448296065,19.285714285714285,0.8902396325597147,0.14285714285714285,24.857142857142858,5.857120193432002,6.4
tt36315440,7.023282623928023,476.2280860407668,41.142857142857146,1.3268616509469655,6.714285714285714,26.0,7.611819701129888,8.7
tt9861288,5.656244203696229,2496.9932177788373,36.833333333333336,0.9906107104309901,0.0,32.833333333333336,5.284537114699682,4.3
tt5768992,4.87272727933281,1844.1774891774892,13.0,1.5313280808734426,0.0,15.571428571428571,4.3714286372775115,3.2
tt28762009,5.992942145134641,13648.44848103715,19.25,1.434445199828552,0.5,16.0,5.993690516267504,7.4
tt15485210,6.366769664781588,345.8170527670528,20.4,0.8598018403204563,0.2,21.4,6.456476232210795,6.4
tt15399018,5.25023806347418,155.54708994708994,19.0,1.5361588354787394,1.4285714285714286,11.0,5.154537579081979,4.1
tt10712788,5.779901721350774,23364.17353266888,40.25,0.7442990575492695,0.5,23.25,5.392339786963586,4.9
tt28970709,6.7376971873365825,1202.397950759251,14.666666666666666,1.114411147861645,2.1666666666666665,29.166666666666668,7.15722220076455,8.0
tt21365476,7.180606018413197,209.90216450216448,8.333333333333334,0.7173615197552828,1.3333333333333333,28.666666666666668,7.553333282470703,8.0
tt14177550,6.810416668653488,471.6666666666667,14.0,0.6345402417907999,0.0,15.5,6.606249928474426,6.6
tt15443254,4.05270563678824,1106.3138528138527,7.666666666666667,2.007886366151567,0.0,10.666666666666666,3.2761904654048735,1.0
tt7525792,5.832958701038244,542.6238483738484,9.833333333333334,0.8148640689689866,0.0,13.5,5.353174574791439,5.0
tt32595105,6.439185416678538,481.26809732665,10.666666666666666,0.8214236180320599,0.16666666666666666,22.5,6.9785713335824395,7.1
tt10629360,6.821650769067189,834.0596825396824,5.4,0.6986017977241252,0.2,10.4,6.979999939600626,6.6
tt30580029,6.354592153009817,70.78687042020375,100.28571428571429,1.1880565390458515,3.4285714285714284,48.0,5.573809453419277,5.6
tt28711080,6.315514881602623,93.9669413919414,21.166666666666668,1.464600128624675,1.6666666666666667,18.666666666666668,7.078888985845778,7.8
tt17121280,6.331764092529663,716.1988365800865,27.666666666666668,0.6972347331260048,0.16666666666666666,37.666666666666664,6.225000063578288,6.4
tt16760028,4.605515893710354,1427.9675925925926,23.25,1.1260966647264998,0.75,20.75,4.121331554068171,3.9
tt14471254,6.4312499804156165,163.08035714285714,5.0,1.0624439242489694,0.75,14.75,6.224999904632568,6.2
tt12877032,6.2891528762810145,5237.198205659075,9.833333333333334,0.6692047611019668,0.0,10.166666666666666,6.388333381546868,6.4
tt8438160,5.10865492618572,4927.243567251461,9.5,1.3859777287594692,0.25,17.25,4.154166618982951,4.0
tt10763820,5.793206601511363,36320.35475199404,14.428571428571429,1.0557402495043298,0.5714285714285714,14.285714285714286,5.8080952130207395,5.7
tt15838802,7.460512896480723,427.0376068376068,7.666666666666667,0.7586196320491414,1.6666666666666667,21.666666666666668,7.96666677792867,7.9
tt26545708,5.412499982118606,22017.416666666664,8.75,1.0216171608605944,0.25,13.5,5.552380967707861,5.1
tt15134626,6.5083333651224775,300.6666666666667,4.0,1.043284618124847,0.3333333333333333,8.333333333333334,6.7277778254614935,6.4
tt23157098,4.431810631422641,696.5888644583265,33.666666666666664,1.3333862481162135,1.3333333333333333,17.5,4.308043044547905,4.5
tt21037504,6.64074826163961,575.982447163515,70.2,1.4152094906785702,8.0,22.0,7.0465296962715325,8.4
tt15262652,5.344209889183829,262.0340909090909,8.75,1.6713357042550032,1.25,8.0,5.674583254257838,3.6
tt15143148,5.157407318946546,634.8551587301587,11.333333333333334,1.3098923554210973,0.16666666666666666,16.166666666666668,4.74482592187085,4.7
tt15943258,5.5476464300444635,959.4786363636364,12.166666666666666,1.0000328734505606,0.3333333333333333,17.166666666666668,5.474999991863494,4.5
