tconst,main_cast_avg_movie_rating,main_cast_avg_votes_per_movie,main_cast_avg_total_movies,main_cast_avg_rating_std_dev,main_cast_avg_high_rated_movie_count,main_cast_avg_career_span,main_cast_avg_recent_avg_rating,supporting_cast_avg_movie_rating,supporting_cast_avg_votes_per_movie,supporting_cast_avg_total_movies,supporting_cast_avg_rating_std_dev,supporting_cast_avg_high_rated_movie_count,supporting_cast_avg_career_span,supporting_cast_avg_recent_avg_rating,movie_rating
tt8716196,6.425000011920929,460.0,5.0,1.3421088419562937,0.5,9.5,6.0916666984558105,6.5401689199606,1074.9432196966422,22.0,0.7545283954719644,0.6,23.2,6.735454537651757,7.0
tt9314340,6.385663100040942,594.6774193548388,21.0,0.8171627245206459,1.0,30.5,6.33333328792027,6.169444428549872,645.7222222222222,3.3333333333333335,0.5219462208849368,0.0,13.0,5.733333190282186,5.7
tt9318772,6.256420511393494,62163.20987851664,36.0,0.7729532728342869,1.3333333333333333,24.0,6.433846150911772,6.268996297498551,1784.9024048522042,65.71428571428571,0.7911763609543802,0.2857142857142857,38.714285714285715,6.258435350210489,6.1
tt9619798,5.493135713619991,57684.95546772068,18.666666666666668,0.9145395935586539,0.0,20.333333333333332,5.598333382606506,5.3742806628000945,32817.35864886835,15.571428571428571,0.915474136025494,0.14285714285714285,21.428571428571427,5.433027291460101,5.8
tt9623736,7.566666762034099,403.6666666666667,5.0,0.8386498846195801,2.0,11.0,8.050000190734863,8.033333460489908,606.6666666666666,4.0,0.0577352471606118,3.0,10.0,8.050000190734863,8.1
tt9634958,6.5,19.0,3.0,0.9384930852792726,0.0,1.0,6.5,5.362500041723251,591.0,5.0,1.7127338033507504,0.0,6.5,4.916666706403097,6.5
tt11242218,5.750530001717325,31759.185093167704,28.0,1.1627469621309234,0.3333333333333333,29.666666666666668,5.872222158643933,5.984021253947167,30814.532429961233,14.428571428571429,0.7995515495891874,0.14285714285714285,19.857142857142858,5.712857069287982,5.6
tt12390218,6.345370456024452,5364.564814814815,7.0,0.7771693664750593,0.6666666666666666,8.666666666666666,6.14444449212816,6.243418870420538,319.04957264957267,8.0,1.0588715889821394,0.0,15.666666666666666,6.075000087420146,5.9
tt12390330,6.085507276553462,1585.4541062801934,19.333333333333332,0.7540091211062784,0.0,23.333333333333332,6.250000079472859,6.0486666965484615,422.48,4.6,0.5963289170476882,0.0,8.0,6.162000064849854,6.4
tt13648184,6.449999809265137,670.0,3.0,0.3535533905932738,0.0,2.0,6.449999809265137,6.2641005130356575,872.3350529100529,17.5,0.7400872701695195,0.3333333333333333,16.0,6.32175922173041,6.2
tt13648228,5.851851843021534,45844.375,10.0,0.8374949554246123,0.0,15.0,6.006666639116076,6.042370724563523,50339.26852787735,14.714285714285714,0.8812847524678934,0.14285714285714285,15.142857142857142,6.135204123585673,5.4
tt15548230,7.799999713897705,10.75,3.0,1.317774545193578,1.0,15.5,7.799999713897705,6.966666624943416,314.1458333333333,6.25,1.0983001774750847,1.5,25.0,7.4687497317790985,8.4
tt27349551,6.556060574271463,339.0757575757576,7.0,0.9486848503565215,1.0,9.0,6.758333265781403,6.5751488364878155,2684.2083333333335,18.0,0.8091819273026916,1.3333333333333333,23.333333333333332,7.2555554442935515,8.2
tt33512921,6.95026736825707,103.02470078940667,19.333333333333332,1.2355600475112314,3.3333333333333335,21.666666666666668,6.832023786930812,5.862500011920929,90.625,12.0,1.6372506195106595,0.5,19.5,5.53333338101705,4.1
tt15554382,6.688571456500462,123.5,33.0,1.9092329163240636,6.5,16.5,7.790000017484029,7.286023850440979,648.347380952381,11.4,1.0201980098630266,2.4,10.0,7.491333357493083,7.4
tt17081064,4.775000095367432,69.25,4.0,0.9545940871668815,0.0,4.0,5.3750001192092896,4.797037122867725,97.69999999999999,6.5,1.4993354214667096,0.3333333333333333,7.833333333333333,5.512500127156575,5.3
tt10038660,6.395555639266967,52.300000000000004,9.666666666666666,0.7756069157299481,0.0,16.666666666666668,6.575000047683716,6.755000029669868,45.26111111111111,8.0,1.1092033900596083,1.3333333333333333,8.0,6.5981482134925,6.4
tt10044040,4.62738090966429,3337.8184523809523,9.0,1.0574774545373737,0.0,10.666666666666666,4.930555476082696,4.974553522254739,2554.124107142857,11.25,0.9150365029913898,0.25,16.0,5.127083291610082,4.7
tt10054778,5.236810353912157,4027.0991379310344,14.666666666666666,1.4688221674013873,0.6666666666666666,16.666666666666668,5.9750000437100725,5.4030524967063185,608.4660561660562,7.5,1.5698367616471742,0.3333333333333333,12.833333333333334,6.29166673289405,6.9
tt10351180,6.302631535028157,6767.736842105263,32.0,1.317007298251942,3.5,13.0,6.736666615804037,6.031497650289698,4474.275872452715,103.57142857142857,1.2494759955946348,4.857142857142857,25.857142857142858,6.434402583373057,6.6
tt10356382,5.699999904632568,214.4,5.0,0.7648528989842849,0.0,6.0,5.75,6.497222238116795,39.52777777777778,6.333333333333333,0.9773299097358982,0.3333333333333333,12.333333333333334,6.0333333015441895,6.0
tt10367454,6.07857134228661,64.92857142857143,5.0,2.6761596681312785,1.5,10.5,8.03333310286204,6.049999833106995,80.0,4.0,4.737615130492559,1.0,5.0,6.049999833106995,9.4
tt10368680,5.350476182074774,486.6714285714286,8.333333333333334,1.377095443892153,0.6666666666666666,7.0,5.028333314259847,6.5733332951863614,143.61666666666667,7.333333333333333,2.0324672392436587,1.3333333333333333,7.0,6.062499900658925,4.2
tt10670858,5.300000111262004,106.54166666666667,4.666666666666667,0.9793789595318211,0.0,10.0,5.616666793823242,5.828815724969057,175.45299145299145,6.166666666666667,1.2403198689095836,0.16666666666666666,10.833333333333334,5.6430556707912025,5.8
tt10681604,5.200000047683716,1647.75,5.0,1.0302548848388422,0.0,12.5,5.300000071525574,5.898333387374878,176.11333333333332,7.2,1.208717655815895,0.2,17.2,5.558000059127808,5.4
tt10692870,6.118181770498103,364.8181818181818,23.0,0.4489526040131621,0.0,16.0,5.966666618982951,5.815681793550392,249.4390692640693,13.5,0.7529647696120001,0.0,14.25,5.889464287672724,5.9
tt10692976,5.848284510325125,1503.8118525135396,103.0,1.2466498881771022,3.3333333333333335,21.666666666666668,6.0933533842240655,5.988279527874403,1132.2801075268817,14.4,1.4517772541639427,1.4,10.4,6.355714245069595,5.5
tt10966156,5.376923049246514,2565.752913752914,21.0,0.9930713953682447,0.0,17.666666666666668,4.973333319028218,5.677294978445576,4229.009467339383,37.42857142857143,0.9278149267883171,0.2857142857142857,28.428571428571427,5.492986995007569,4.6
tt10981304,6.561209172828524,5068.780718954248,50.0,0.9822401249741043,3.3333333333333335,13.666666666666666,6.506666686218485,6.522880347260714,3023.4305831645406,82.42857142857143,1.141352247822706,7.0,26.285714285714285,6.601271200276124,7.3
tt11296142,5.205357122988928,1302.2619047619048,9.5,1.1129191405865884,0.0,20.5,5.420833369096121,5.53817342634153,1233.2658249158249,7.833333333333333,1.1006318880803334,0.16666666666666666,22.0,5.8333334591653605,5.8
tt11559472,6.450626507538403,23554.612364243945,10.0,0.5812934293367064,0.3333333333333333,15.333333333333334,6.5555554495917425,6.537499904632568,77124.0,4.0,0.675760550406415,0.0,8.0,6.2499998807907104,6.7
tt11564214,6.063363775497386,2493.7210296163785,69.33333333333333,0.8787110745987309,0.6666666666666666,24.333333333333332,6.148205044330695,5.906052001416932,1498.918170426065,15.571428571428571,0.8817967299034477,0.0,14.142857142857142,6.034884451099633,6.2
tt11570120,5.770895227355386,2408.618894797971,39.666666666666664,1.0882038120345883,0.6666666666666666,34.0,5.572222219573128,5.894462932590171,2187.7876424036576,20.571428571428573,0.7762452788171464,0.0,21.857142857142858,5.783809531302679,5.4
